MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
7.8426,35.0,6.708677685950414,1.084710743801653,1065.0,2.200413223140496,34.08,-118.46,5.00001
6.5394,20.0,6.221830985915493,0.9859154929577465,801.0,2.8204225352112675,33.54,-117.69,2.72
5.4273,44.0,5.712,0.9546666666666667,846.0,2.256,37.33,-121.93,4.21
3.9762,14.0,5.796803652968037,1.0639269406392695,1271.0,2.901826484018265,40.58,-122.26,1.385
3.25,19.0,5.70945945945946,1.1047297297297298,855.0,2.8885135135135136,37.74,-120.91,1.767
2.0833,20.0,4.311258278145695,1.0397350993377483,421.0,2.7880794701986753,37.77,-120.85,0.773
6.5206,14.0,6.1907790143084265,1.068362480127186,1490.0,2.368839427662957,33.47,-117.71,3.685
2.537,24.0,4.637305699481865,1.1761658031088082,1137.0,2.9455958549222796,37.75,-122.16,1.079
2.6528,9.0,8.010752688172044,1.586021505376344,2233.0,2.401075268817204,37.97,-120.67,1.33
4.5208,33.0,5.502808988764045,0.9606741573033708,984.0,2.764044943820225,37.66,-120.98,1.142
6.0308,38.0,5.857777777777778,1.0533333333333332,547.0,2.431111111111111,33.82,-118.38,4.167
2.2882,17.0,4.326388888888889,1.0416666666666667,424.0,1.4722222222222223,33.21,-117.33,0.858
5.8733,17.0,5.852331606217617,0.9922279792746114,1378.0,3.569948186528497,33.86,-118.08,2.87
3.0313,45.0,4.249329758713137,0.8820375335120644,981.0,2.6300268096514747,37.95,-122.33,1.358
5.7819,19.0,6.178885630498534,0.9736070381231672,874.0,2.563049853372434,38.5,-122.63,2.656
5.1752,16.0,6.04578313253012,1.027710843373494,2524.0,3.040963855421687,34.26,-119.19,2.18
6.1183,49.0,5.869565217391305,1.2608695652173914,86.0,3.739130434782609,37.82,-122.29,0.75
2.315,52.0,5.135135135135135,1.2378378378378379,429.0,2.3189189189189188,33.87,-117.93,1.821
4.1417,52.0,4.864406779661017,1.0783898305084745,1039.0,2.2012711864406778,37.77,-122.45,5.0
4.9335,13.0,6.719399538106235,1.0612009237875288,2228.0,2.5727482678983833,33.23,-117.11,2.981
3.0577,41.0,4.854838709677419,1.0161290322580645,1002.0,4.040322580645161,33.99,-118.07,1.633
3.4455,10.0,5.512027491408935,1.092783505154639,1395.0,2.3969072164948453,33.14,-117.11,1.905
3.0263,15.0,2.5864864864864865,0.972972972972973,615.0,1.662162162162162,33.88,-117.88,1.625
5.012,41.0,3.902325581395349,0.8837209302325582,419.0,1.9488372093023256,37.53,-122.29,3.682
10.2264,52.0,4.8,0.6,41.0,4.1,34.06,-118.22,1.125
5.552,7.0,8.329787234042554,1.1063829787234043,809.0,2.868794326241135,33.17,-117.31,2.839
1.8913,43.0,5.498637602179836,1.111716621253406,1111.0,3.02724795640327,37.76,-122.18,0.912
3.2813,10.0,6.030927835051546,1.1597938144329898,537.0,2.768041237113402,39.16,-121.0,1.632
7.7738,14.0,7.237333333333333,0.9626666666666667,1259.0,3.3573333333333335,37.21,-121.83,3.875
5.7613,23.0,6.296747967479675,1.1016260162601625,1486.0,3.0203252032520327,34.2,-118.62,2.358
1.4079,30.0,4.47119341563786,1.1522633744855968,1509.0,3.1049382716049383,34.11,-117.25,0.677
1.6148,16.0,4.365661861074705,1.0996068152031455,1955.0,2.562254259501966,36.32,-119.33,0.866
3.1104,24.0,3.8397694524495676,1.067435158501441,3792.0,2.185590778097983,33.95,-118.13,2.3
2.4464,32.0,3.920704845814978,1.066079295154185,1732.0,3.814977973568282,34.08,-118.03,1.696
4.385,35.0,6.356451612903226,1.0403225806451613,1668.0,2.6903225806451614,38.26,-122.73,3.177
2.5564,6.0,3.650756693830035,1.1525029103608848,1894.0,2.2048894062863793,33.83,-117.92,1.713
3.1739,52.0,3.985276073619632,1.0466257668711656,1819.0,2.2319018404907975,33.78,-118.16,2.229
3.4519,15.0,6.157303370786517,1.1303370786516853,1188.0,2.6696629213483147,41.28,-122.45,1.288
2.4596,35.0,2.872549019607843,1.0686274509803921,1741.0,4.267156862745098,33.99,-118.19,1.547
2.625,40.0,3.173469387755102,0.9897959183673469,902.0,4.6020408163265305,36.43,-121.33,1.091
4.2083,44.0,4.924050632911392,1.0,733.0,3.0928270042194095,33.9,-118.08,1.683
4.1845,13.0,4.957166392092257,0.9686985172981878,1439.0,2.370675453047776,34.26,-119.2,1.995
2.7857,28.0,5.417391304347826,1.1021739130434782,1202.0,2.6130434782608694,39.47,-123.8,1.503
2.0458,18.0,5.047727272727273,1.0431818181818182,952.0,2.1636363636363636,39.78,-121.57,1.057
4.2143,33.0,5.41031941031941,1.0638820638820639,1135.0,2.788697788697789,34.25,-118.46,2.242
8.9063,5.0,8.944642857142858,1.1008928571428571,4253.0,3.7973214285714287,34.24,-118.94,5.00001
3.4219,35.0,4.597765363128492,0.9720670391061452,2151.0,4.005586592178771,33.92,-118.04,1.562
5.0784,37.0,6.096551724137931,1.0827586206896551,802.0,2.7655172413793103,33.86,-118.36,2.959
3.3393,26.0,4.122270742358078,0.9366812227074236,1550.0,3.3842794759825328,33.85,-117.94,1.686
3.1912,33.0,5.288753799392097,1.0395136778115501,638.0,1.939209726443769,36.63,-121.93,3.198
7.1736,12.0,6.289002557544757,0.9974424552429667,1054.0,2.6956521739130435,33.55,-117.7,2.621
1.7774,23.0,3.6368989205103044,1.085377821393523,3785.0,3.7144259077526987,38.0,-121.3,1.0
2.7006,17.0,4.499388004895961,1.039779681762546,3331.0,2.0385556915544676,32.79,-117.03,1.663
1.55,17.0,5.425149700598802,1.0808383233532934,672.0,2.0119760479041915,37.56,-120.93,1.661
3.25,52.0,4.324561403508772,1.0719298245614035,1433.0,2.5140350877192983,34.13,-118.21,2.142
2.0878,16.0,5.277064220183486,1.0568807339449542,1859.0,3.4110091743119266,33.77,-117.27,1.013
8.105,23.0,6.51685393258427,0.9325842696629213,467.0,2.6235955056179776,34.08,-117.85,3.862
13.6623,15.0,8.329411764705883,1.0658823529411765,1364.0,3.2094117647058824,33.02,-117.18,5.00001
7.7752,23.0,7.638461538461539,1.0692307692307692,826.0,3.1769230769230767,33.81,-117.78,3.8
3.6953,26.0,3.9094890510948903,1.0248175182481751,3262.0,4.762043795620438,33.76,-117.9,1.768
2.5395,23.0,5.076980014803849,1.1361954108068097,3405.0,2.520355292376018,33.64,-117.35,1.092
2.8868,37.0,4.784397163120567,1.1560283687943262,2909.0,4.126241134751773,37.47,-122.14,1.566
3.0043,18.0,5.745424292845258,1.108153078202995,1958.0,3.257903494176373,37.74,-120.95,1.565
2.3804,40.0,3.8720238095238093,1.0178571428571428,954.0,2.8392857142857144,33.86,-118.17,1.58
3.1979,36.0,4.543478260869565,1.0391304347826087,1165.0,5.065217391304348,33.93,-118.04,1.618
3.0341,11.0,4.854469854469855,1.0467775467775469,2430.0,2.525987525987526,38.43,-122.74,1.423
4.6225,13.0,6.115695067264574,1.0385650224215246,2828.0,2.536322869955157,38.54,-121.7,2.265
3.9345,41.0,5.663194444444445,0.9791666666666666,752.0,2.611111111111111,38.03,-122.26,1.502
1.5735,18.0,3.5442404006677797,1.011686143572621,1576.0,2.631051752921536,38.51,-121.46,1.1
3.875,44.0,5.691441441441442,1.1666666666666667,1434.0,3.22972972972973,37.74,-122.5,2.757
8.2664,52.0,6.63481228668942,1.0511945392491469,696.0,2.3754266211604094,37.43,-122.14,5.00001
2.0833,42.0,4.914583333333334,1.05,1131.0,2.35625,37.64,-120.97,0.955
2.0658,34.0,5.938144329896907,1.2061855670103092,363.0,3.7422680412371134,36.56,-119.64,0.925
5.7519,27.0,6.298192771084337,1.0120481927710843,1037.0,3.1234939759036147,33.88,-117.89,2.434
10.1357,24.0,7.564516129032258,0.9851116625310173,2248.0,2.7890818858560795,33.74,-118.32,5.00001
6.0829,17.0,6.506079027355623,1.0265957446808511,3822.0,2.904255319148936,33.88,-117.79,2.526
3.4722,30.0,4.578804347826087,0.8559782608695652,1290.0,3.505434782608696,34.96,-120.44,1.125
4.226,11.0,3.718840579710145,1.1304347826086956,718.0,2.081159420289855,37.33,-121.9,1.667
3.0465,34.0,4.754137115839243,1.115839243498818,1087.0,2.569739952718676,33.91,-118.14,1.878
2.9688,24.0,5.526881720430108,0.9946236559139785,471.0,2.532258064516129,39.52,-121.53,0.864
1.5539,44.0,5.066666666666666,1.0873563218390805,1277.0,2.935632183908046,37.96,-121.23,0.592
1.3287,43.0,4.036723163841808,1.0903954802259888,1412.0,3.9887005649717513,34.01,-118.25,1.072
1.4896,17.0,7.028436018957346,1.3459715639810426,481.0,2.279620853080569,39.55,-121.19,0.833
7.2118,13.0,6.524752475247524,1.0297029702970297,1137.0,2.8143564356435644,33.68,-117.79,3.115
3.915,34.0,5.301639344262295,1.1278688524590164,938.0,3.0754098360655737,34.2,-118.5,2.177
5.1097,29.0,5.55510752688172,1.0349462365591398,1691.0,2.2728494623655915,37.9,-122.08,2.88
4.2981,52.0,6.329113924050633,1.2151898734177216,363.0,2.2974683544303796,34.11,-118.15,3.528
11.0138,16.0,7.306990881458966,1.060790273556231,868.0,2.6382978723404253,33.64,-117.81,4.421
6.5004,16.0,5.45475113122172,0.9502262443438914,1671.0,3.7805429864253393,37.41,-121.86,2.636
4.125,41.0,3.3666666666666667,0.7666666666666667,85.0,2.8333333333333335,34.04,-118.39,2.375
4.4167,28.0,6.2840690978886755,1.0959692898272553,1424.0,2.7332053742802302,34.19,-118.64,2.473
3.7381,34.0,4.883495145631068,0.9475728155339805,1594.0,3.095145631067961,32.78,-117.16,1.65
2.0057,34.0,3.977722772277228,1.1126237623762376,3086.0,3.8193069306930694,33.97,-118.18,1.894
4.8359,35.0,5.473015873015873,0.9873015873015873,992.0,3.149206349206349,34.26,-118.45,1.956
4.125,15.0,9.497607655502392,1.7272727272727273,536.0,2.5645933014354068,33.05,-116.56,1.482
6.6361,17.0,7.557562076749436,1.0857787810383748,1222.0,2.7584650112866815,32.82,-116.75,3.086
4.2065,15.0,5.68640350877193,1.1425438596491229,901.0,1.9758771929824561,32.85,-117.21,2.778
5.5469,16.0,6.226396602417511,1.0058804312316236,10988.0,3.589676576282261,33.96,-117.88,2.652
3.575,50.0,4.884892086330935,1.0551558752997603,1089.0,2.6115107913669067,34.12,-118.27,2.306
4.6375,15.0,4.350393700787402,1.0590551181102361,1669.0,1.6427165354330708,34.15,-118.44,3.591
3.5972,26.0,5.285714285714286,1.227405247813411,1235.0,3.6005830903790086,33.78,-117.88,1.875
2.2604,21.0,4.176360225140713,1.125703564727955,1085.0,2.0356472795497185,32.76,-117.11,1.263
2.4828,25.0,4.085653104925053,1.0985010706638116,956.0,2.0471092077087794,32.75,-117.14,1.333
3.0,37.0,4.890625,1.04296875,686.0,2.6796875,38.68,-121.17,1.219
3.3397,28.0,4.530685920577618,1.052346570397112,1388.0,2.5054151624548737,33.72,-118.3,2.678
4.5701,5.0,5.965317919075145,1.0500963391136802,1760.0,3.3911368015414256,37.65,-121.05,1.464
3.1211,36.0,4.243961352657005,0.9879227053140096,2277.0,2.75,34.1,-118.15,2.293
1.525,34.0,2.8176470588235296,1.0705882352941176,557.0,3.276470588235294,34.08,-118.29,2.1
3.5625,31.0,4.386904761904762,0.8690476190476191,1436.0,8.547619047619047,34.25,-119.12,1.941
2.6386,38.0,3.371698113207547,0.9584905660377359,2113.0,3.986792452830189,37.32,-121.88,1.776
2.6797,36.0,4.793791574279379,0.9600886917960089,1048.0,2.3237250554323725,37.31,-120.5,0.818
4.0114,30.0,4.878464818763327,0.9552238805970149,1240.0,2.6439232409381663,32.83,-117.19,1.698
2.9241,32.0,6.084269662921348,1.0561797752808988,471.0,2.646067415730337,38.04,-121.11,1.875
3.875,39.0,4.589242053789731,1.0415647921760391,805.0,1.9682151589242054,32.83,-117.27,4.1
2.5478,15.0,5.394833948339484,1.1586715867158672,774.0,2.856088560885609,38.89,-121.94,0.917
4.2036,34.0,4.9906759906759905,0.9906759906759907,1559.0,3.634032634032634,33.65,-117.93,2.201
3.575,44.0,5.138297872340425,1.0319148936170213,676.0,2.397163120567376,37.33,-121.93,2.922
6.7599,31.0,6.18780487804878,0.9317073170731708,1067.0,2.602439024390244,37.54,-121.94,3.56
2.6768,25.0,4.592417061611374,1.0742496050552923,1841.0,2.9083728278041074,33.61,-114.58,0.824
1.1471,14.0,6.44131455399061,1.812206572769953,436.0,2.0469483568075115,36.0,-116.22,0.329
1.1705,32.0,4.792291220556745,1.0085653104925054,1292.0,2.766595289079229,33.91,-118.27,1.106
4.5234,34.0,5.807017543859649,0.9254385964912281,799.0,3.504385964912281,34.11,-117.87,1.922
2.8281,30.0,4.281923714759536,1.077943615257048,1098.0,1.8208955223880596,32.77,-117.13,1.717
3.0321,21.0,4.731082654249127,1.0139697322467986,1847.0,2.150174621653085,38.92,-121.1,1.355
3.072,15.0,5.977941176470588,1.236764705882353,1986.0,2.9205882352941175,37.69,-120.97,1.143
3.2727,25.0,4.395770392749244,1.1178247734138973,734.0,2.217522658610272,37.3,-121.94,2.625
4.2639,26.0,5.901075268817205,1.0623655913978494,1411.0,3.0344086021505374,34.08,-117.71,1.542
2.45,42.0,3.624521072796935,1.0421455938697317,1191.0,4.563218390804598,34.02,-118.17,1.32
4.5759,43.0,4.728476821192053,1.076158940397351,836.0,2.7682119205298013,34.23,-118.26,2.092
2.3859,31.0,3.7352185089974292,1.038560411311054,1486.0,3.8200514138817483,34.07,-118.21,1.531
6.5006,16.0,7.445,1.0275,1531.0,3.8275,38.0,-122.25,2.377
2.7014,43.0,5.113095238095238,1.0238095238095237,826.0,2.4583333333333335,32.75,-117.05,1.337
3.5769,41.0,4.94,1.1,925.0,18.5,34.07,-118.16,1.357
2.8406,34.0,3.281721632196758,1.0698714365567357,2689.0,1.5030743432084963,37.81,-122.26,3.357
2.1908,32.0,5.811594202898551,1.0579710144927537,868.0,3.1449275362318843,36.57,-119.67,1.1
5.6233,21.0,6.605113636363637,1.0411931818181819,2014.0,2.8607954545454546,37.03,-122.03,3.22
2.2574,19.0,4.667506297229219,1.0453400503778338,772.0,1.9445843828715366,38.62,-121.33,1.358
2.8631,20.0,4.401209677419355,1.0766129032258065,999.0,2.0141129032258065,32.79,-117.09,1.697
5.6437,52.0,5.545774647887324,1.0,629.0,2.214788732394366,37.3,-121.9,3.12
4.3232,28.0,3.732021196063588,1.0454201362604087,2232.0,1.6896290688872067,37.75,-122.44,3.162
3.9777,36.0,4.955375253549696,0.9979716024340771,1115.0,2.261663286004057,34.19,-118.22,4.098
2.7121,29.0,4.163716814159292,1.0870206489675516,1723.0,2.5412979351032448,33.89,-118.13,1.655
3.7794,39.0,4.08550185873606,0.9776951672862454,787.0,2.925650557620818,34.04,-118.15,1.946
6.9712,5.0,7.241805635422657,1.0123634272570443,11956.0,3.437607820586544,34.26,-118.9,3.213
1.5208,23.0,7.4375,1.5625,321.0,2.5078125,39.08,-122.79,0.89
1.6678,27.0,4.736413043478261,1.0326086956521738,697.0,1.8940217391304348,38.62,-121.37,1.661
1.6315,29.0,4.426491994177583,0.9941775836972343,2106.0,3.0655021834061134,39.26,-121.67,0.58
3.7917,35.0,5.856209150326797,1.0359477124183007,1441.0,4.709150326797386,34.05,-117.99,1.511
3.7361,19.0,5.03416149068323,1.0186335403726707,871.0,2.7049689440993787,33.88,-117.86,2.014
3.3095,33.0,5.474120082815735,0.9503105590062112,1113.0,2.3043478260869565,41.74,-122.64,0.813
6.0574,32.0,7.502923976608187,1.1345029239766082,485.0,2.8362573099415203,37.64,-121.97,4.31
3.875,52.0,4.387254901960785,0.9705882352941176,386.0,1.892156862745098,37.87,-122.29,1.826
2.5742,32.0,3.3523809523809525,1.2571428571428571,313.0,2.980952380952381,37.78,-122.4,3.5
3.7904,15.0,6.109813084112149,1.1331775700934579,1063.0,2.4836448598130842,38.79,-121.24,1.732
3.8056,11.0,3.988919667590028,1.0318559556786704,1806.0,2.5013850415512464,33.78,-117.94,1.711
7.8537,22.0,8.156182212581346,1.0455531453362257,1485.0,3.2212581344902387,33.9,-117.8,3.549
4.25,37.0,5.346067415730337,1.0382022471910113,1327.0,2.9820224719101125,33.93,-118.32,1.721
5.8305,24.0,6.181146025878004,0.9815157116451017,1768.0,3.268022181146026,37.25,-121.82,2.456
4.8488,5.0,5.961174713787954,1.241911398705824,4327.0,2.1538078646092584,33.57,-117.73,1.944
3.3235,46.0,5.011037527593819,0.9426048565121413,1097.0,2.4216335540838854,37.97,-121.32,0.878
